Model,MDO32
Firmware Version,1.12.15

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-07
Horizontal Delay,6.78229e-07
Sample Interval,2e-09
Record Length,1000
Gating,0.1% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Vertical Position,2.76
,
,
,
Label,
TIME,CH1
4.042e-07,-0.084
4.062e-07,-0.096
4.082e-07,-0.084
4.102e-07,-0.06
4.122e-07,-0.072
4.142e-07,-0.072
4.162e-07,-0.06
4.182e-07,-0.076
4.202e-07,-0.072
4.222e-07,-0.096
4.242e-07,-0.08
4.262e-07,-0.06
4.282e-07,-0.064
4.302e-07,-0.056
4.322e-07,-0.056
4.342e-07,-0.04
4.362e-07,-0.052
4.382e-07,-0.048
4.402e-07,-0.052
4.422e-07,-0.056
4.442e-07,-0.08
4.462e-07,-0.096
4.482e-07,-0.088
4.502e-07,-0.096
4.522e-07,-0.06
4.542e-07,-0.056
4.562e-07,-0.068
4.582e-07,-0.06
4.602e-07,-0.068
4.622e-07,-0.072
4.642e-07,-0.088
4.662e-07,-0.064
4.682e-07,-0.06
4.702e-07,-0.084
4.722e-07,-0.064
4.742e-07,-0.04
4.762e-07,-0.04
4.782e-07,-0.04
4.802e-07,-0.048
4.822e-07,-0.036
4.842e-07,-0.056
4.862e-07,-0.052
4.882e-07,-0.048
4.902e-07,-0.052
4.922e-07,-0.056
4.942e-07,-0.044
4.962e-07,-0.036
4.982e-07,-0.024
5.002e-07,-0.036
5.022e-07,-0.048
5.042e-07,-0.044
5.062e-07,-0.052
5.082e-07,-0.052
5.102e-07,-0.076
5.122e-07,-0.064
5.142e-07,-0.06
5.162e-07,-0.056
5.182e-07,-0.052
5.202e-07,-0.048
5.222e-07,-0.048
5.242e-07,-0.032
5.262e-07,-0.04
5.282e-07,-0.044
5.302e-07,-0.04
5.322e-07,-0.028
5.342e-07,-0.04
5.362e-07,-0.04
5.382e-07,-0.036
5.402e-07,-0.036
5.422e-07,-0.048
5.442e-07,-0.04
5.462e-07,-0.028
5.482e-07,-0.032
5.502e-07,-0.044
5.522e-07,-0.06
5.542e-07,-0.06
5.562e-07,-0.06
5.582e-07,-0.064
5.602e-07,-0.036
5.622e-07,-0.02
5.642e-07,-0.032
5.662e-07,-0.032
5.682e-07,-0.044
5.702e-07,-0.052
5.722e-07,-0.052
5.742e-07,-0.04
5.762e-07,-0.024
5.782e-07,-0.02
5.802e-07,-0.048
5.822e-07,-0.06
5.842e-07,-0.04
5.862e-07,-0.028
5.882e-07,-0.052
5.902e-07,-0.068
5.922e-07,-0.032
5.942e-07,-0.052
5.962e-07,-0.048
5.982e-07,-0.052
6.002e-07,-0.052
6.022e-07,-0.044
6.042e-07,-0.048
6.062e-07,-0.04
6.082e-07,-0.032
6.102e-07,-0.016
6.122e-07,-0.02
6.142e-07,-0.02
6.162e-07,-0.02
6.182e-07,-0.048
6.202e-07,-0.052
6.222e-07,-0.044
6.242e-07,-0.052
6.262e-07,-0.036
6.282e-07,-0.028
6.302e-07,-0.028
6.322e-07,-0.052
6.342e-07,-0.024
6.362e-07,-0.02
6.382e-07,-0.036
6.402e-07,-0.048
6.422e-07,-0.052
6.442e-07,-0.044
6.462e-07,-0.052
6.482e-07,-0.068
6.502e-07,-0.036
6.522e-07,-0.028
6.542e-07,-0.032
6.562e-07,-0.04
6.582e-07,-0.02
6.602e-07,-0.02
6.622e-07,-0.04
6.642e-07,-0.032
6.662e-07,-0.02
6.682e-07,-0.02
6.702e-07,-0.036
6.722e-07,-0.036
6.742e-07,-0.028
6.762e-07,-0.044
6.782e-07,-0.064
6.802e-07,-0.048
6.822e-07,-0.032
6.842e-07,-0.032
6.862e-07,-0.04
6.882e-07,-0.028
6.902e-07,-0.024
6.922e-07,-0.02
6.942e-07,-0.02
6.962e-07,-0.024
6.982e-07,-0.02
7.002e-07,-0.02
7.022e-07,-0.032
7.042e-07,-0.048
7.062e-07,-0.028
7.082e-07,-0.032
7.102e-07,-0.04
7.122e-07,-0.036
7.142e-07,-0.036
7.162e-07,-0.028
7.182e-07,-0.028
7.202e-07,-0.044
7.222e-07,-0.032
7.242e-07,-0.02
7.262e-07,-0.02
7.282e-07,-0.036
7.302e-07,-0.028
7.322e-07,-0.016
7.342e-07,-0.02
7.362e-07,-0.032
7.382e-07,-0.028
7.402e-07,-0.032
7.422e-07,-0.044
7.442e-07,-0.044
7.462e-07,-0.024
7.482e-07,-0.024
7.502e-07,-0.02
7.522e-07,-0.032
7.542e-07,-0.04
7.562e-07,-0.056
7.582e-07,-0.044
7.602e-07,-0.024
7.622e-07,-0.032
7.642e-07,-0.036
7.662e-07,-0.036
7.682e-07,-0.028
7.702e-07,-0.024
7.722e-07,-0.012
7.742e-07,-0.02
7.762e-07,-0.012
7.782e-07,-0.02
7.802e-07,-0.032
7.822e-07,-0.016
7.842e-07,-0.012
7.862e-07,-0.02
7.882e-07,-0.02
7.902e-07,-0.02
7.922e-07,-0.032
7.942e-07,-0.028
7.962e-07,-0.012
7.982e-07,-0.02
8.002e-07,-0.024
8.022e-07,-0.02
8.042e-07,-0.024
8.062e-07,-0.036
8.082e-07,-0.02
8.102e-07,-0.004
8.122e-07,-0.02
8.142e-07,-0.032
8.162e-07,-0.032
8.182e-07,-0.024
8.202e-07,-0.02
8.222e-07,-0.012
8.242e-07,-0.008
8.262e-07,-0.012
8.282e-07,-0.02
8.302e-07,-0.028
8.322e-07,-0.024
8.342e-07,-0.012
8.362e-07,-0.02
8.382e-07,-0.02
8.402e-07,-0.016
8.422e-07,-0.012
8.442e-07,-0.036
8.462e-07,-0.024
8.482e-07,-0.012
8.502e-07,-0.012
8.522e-07,-0.02
8.542e-07,-0.016
8.562e-07,-0.012
8.582e-07,-0.02
8.602e-07,-0.024
8.622e-07,-0.02
8.642e-07,-0.016
8.662e-07,-0.012
8.682e-07,-0.032
