Model,MDO32
2.073e-07,-0.284
2.081e-07,-0.28
2.089e-07,-0.28
2.097e-07,-0.276
2.105e-07,-0.28
2.113e-07,-0.288
2.121e-07,-0.292
2.129e-07,-0.3
2.137e-07,-0.308
2.145e-07,-0.316
2.153e-07,-0.332
2.161e-07,-0.344
2.169e-07,-0.352
2.177e-07,-0.352
2.185e-07,-0.34
2.193e-07,-0.316
2.201e-07,-0.288
2.209e-07,-0.28
2.217e-07,-0.28
2.225e-07,-0.284
2.233e-07,-0.276
2.241e-07,-0.26
2.249e-07,-0.264
2.257e-07,-0.28
2.265e-07,-0.312
2.273e-07,-0.328
2.281e-07,-0.324
2.289e-07,-0.32
2.297e-07,-0.32
2.305e-07,-0.324
2.313e-07,-0.32
2.321e-07,-0.312
2.329e-07,-0.304
2.337e-07,-0.308
2.345e-07,-0.316
2.353e-07,-0.316
2.361e-07,-0.3
2.369e-07,-0.272
2.377e-07,-0.244
2.385e-07,-0.228
2.393e-07,-0.232
2.401e-07,-0.244
2.409e-07,-0.276
2.417e-07,-0.296
2.425e-07,-0.312
2.433e-07,-0.312
2.441e-07,-0.308
2.449e-07,-0.292
2.457e-07,-0.28
2.465e-07,-0.276
2.473e-07,-0.28
2.481e-07,-0.288
2.489e-07,-0.292
2.497e-07,-0.296
2.505e-07,-0.292
2.513e-07,-0.28
2.521e-07,-0.268
2.529e-07,-0.264
2.537e-07,-0.272
2.545e-07,-0.28
2.553e-07,-0.284
2.561e-07,-0.272
2.569e-07,-0.256
2.577e-07,-0.248
2.585e-07,-0.248
2.593e-07,-0.256
2.601e-07,-0.26
2.609e-07,-0.256
2.617e-07,-0.252
2.625e-07,-0.256
2.633e-07,-0.272
2.641e-07,-0.276
2.649e-07,-0.268
2.657e-07,-0.256
2.665e-07,-0.252
2.673e-07,-0.256
2.681e-07,-0.264
2.689e-07,-0.264
2.697e-07,-0.26
2.705e-07,-0.244
2.713e-07,-0.244
2.721e-07,-0.252
2.729e-07,-0.26
2.737e-07,-0.256
2.745e-07,-0.236
2.753e-07,-0.216
2.761e-07,-0.216
2.769e-07,-0.232
2.777e-07,-0.256
2.785e-07,-0.264
2.793e-07,-0.26
2.801e-07,-0.264
2.809e-07,-0.252
2.817e-07,-0.236
2.825e-07,-0.204
2.833e-07,-0.184
2.841e-07,-0.172
2.849e-07,-0.188
2.857e-07,-0.22
2.865e-07,-0.248
2.873e-07,-0.256
2.881e-07,-0.26
2.889e-07,-0.26
2.897e-07,-0.264
2.905e-07,-0.26
2.913e-07,-0.244
2.921e-07,-0.232
2.929e-07,-0.236
2.937e-07,-0.24
2.945e-07,-0.244
2.953e-07,-0.232
2.961e-07,-0.216
2.969e-07,-0.196
2.977e-07,-0.188
2.985e-07,-0.18
2.993e-07,-0.176
3.001e-07,-0.184
3.009e-07,-0.196
3.017e-07,-0.212
3.025e-07,-0.236
3.033e-07,-0.256
3.041e-07,-0.264
3.049e-07,-0.252
3.057e-07,-0.236
3.065e-07,-0.224
3.073e-07,-0.22
3.081e-07,-0.232
3.089e-07,-0.248
3.097e-07,-0.26
3.105e-07,-0.256
3.113e-07,-0.248
3.121e-07,-0.224
3.129e-07,-0.212
3.137e-07,-0.204
3.145e-07,-0.204
3.153e-07,-0.22
3.161e-07,-0.244
3.169e-07,-0.272
3.177e-07,-0.284
3.185e-07,-0.276
3.193e-07,-0.252
3.201e-07,-0.228
3.209e-07,-0.208
3.217e-07,-0.212
3.225e-07,-0.236
3.233e-07,-0.26
3.241e-07,-0.276
3.249e-07,-0.276
3.257e-07,-0.268
3.265e-07,-0.244
3.273e-07,-0.22
3.281e-07,-0.204
3.289e-07,-0.192
3.297e-07,-0.18
3.305e-07,-0.176
3.313e-07,-0.18
3.321e-07,-0.192
3.329e-07,-0.2
3.337e-07,-0.192
3.345e-07,-0.18
3.353e-07,-0.16
3.361e-07,-0.152
3.369e-07,-0.156
3.377e-07,-0.172
3.385e-07,-0.192
3.393e-07,-0.208
3.401e-07,-0.216
3.409e-07,-0.208
3.417e-07,-0.184
3.425e-07,-0.164
3.433e-07,-0.164
3.441e-07,-0.176
3.449e-07,-0.2
3.457e-07,-0.212
3.465e-07,-0.216
3.473e-07,-0.22
3.481e-07,-0.22
3.489e-07,-0.216
3.497e-07,-0.208
3.505e-07,-0.188
3.513e-07,-0.18
3.521e-07,-0.18
3.529e-07,-0.188
3.537e-07,-0.196
3.545e-07,-0.192
3.553e-07,-0.176
3.561e-07,-0.164
3.569e-07,-0.168
3.577e-07,-0.184
3.585e-07,-0.2
3.593e-07,-0.204
3.601e-07,-0.192
3.609e-07,-0.184
3.617e-07,-0.192
3.625e-07,-0.208
3.633e-07,-0.224
3.641e-07,-0.228
3.649e-07,-0.228
3.657e-07,-0.22
3.665e-07,-0.204
3.673e-07,-0.196
3.681e-07,-0.18
3.689e-07,-0.168
3.697e-07,-0.152
3.705e-07,-0.156
3.713e-07,-0.164
3.721e-07,-0.168
3.729e-07,-0.176
3.737e-07,-0.176
3.745e-07,-0.176
3.753e-07,-0.168
3.761e-07,-0.164
3.769e-07,-0.156
3.777e-07,-0.148
3.785e-07,-0.152
3.793e-07,-0.144
3.801e-07,-0.144
3.809e-07,-0.16
3.817e-07,-0.176
3.825e-07,-0.184
3.833e-07,-0.184
3.841e-07,-0.18
3.849e-07,-0.172
3.857e-07,-0.172
3.865e-07,-0.172
3.873e-07,-0.176
3.881e-07,-0.18
3.889e-07,-0.172
3.897e-07,-0.16
3.905e-07,-0.136
3.913e-07,-0.124
3.921e-07,-0.12
3.929e-07,-0.128
3.937e-07,-0.14
3.945e-07,-0.156
3.953e-07,-0.164
3.961e-07,-0.172
3.969e-07,-0.18
3.977e-07,-0.184
3.985e-07,-0.176
3.993e-07,-0.164
4.001e-07,-0.16
4.009e-07,-0.172
4.017e-07,-0.188
4.025e-07,-0.192
4.033e-07,-0.192
4.041e-07,-0.184
4.049e-07,-0.176
4.057e-07,-0.172
4.065e-07,-0.168
4.073e-07,-0.16
4.081e-07,-0.156
4.089e-07,-0.152
4.097e-07,-0.152
4.105e-07,-0.152
4.113e-07,-0.164
4.121e-07,-0.172
4.129e-07,-0.176
4.137e-07,-0.164
4.145e-07,-0.156
4.153e-07,-0.152
4.161e-07,-0.148
4.169e-07,-0.164
4.177e-07,-0.176
4.185e-07,-0.184
4.193e-07,-0.188
4.201e-07,-0.176
4.209e-07,-0.16
4.217e-07,-0.148
4.225e-07,-0.14
4.233e-07,-0.136
4.241e-07,-0.136
4.249e-07,-0.136
4.257e-07,-0.128
4.265e-07,-0.124
4.273e-07,-0.124
4.281e-07,-0.128
4.289e-07,-0.136
4.297e-07,-0.144
4.305e-07,-0.152
4.313e-07,-0.152
4.321e-07,-0.148
4.329e-07,-0.14
4.337e-07,-0.132
4.345e-07,-0.124
4.353e-07,-0.128
4.361e-07,-0.132
4.369e-07,-0.132
4.377e-07,-0.132
4.385e-07,-0.12
4.393e-07,-0.112
4.401e-07,-0.112
4.409e-07,-0.12
4.417e-07,-0.124
4.425e-07,-0.124
4.433e-07,-0.124
4.441e-07,-0.128
4.449e-07,-0.152
4.457e-07,-0.164
4.465e-07,-0.172
4.473e-07,-0.16
4.481e-07,-0.144
4.489e-07,-0.136
4.497e-07,-0.132
4.505e-07,-0.128
4.513e-07,-0.124
4.521e-07,-0.116
4.529e-07,-0.124
4.537e-07,-0.14
4.545e-07,-0.16
4.553e-07,-0.184
4.561e-07,-0.184
4.569e-07,-0.18
4.577e-07,-0.176
4.585e-07,-0.164
4.593e-07,-0.156
4.601e-07,-0.16
4.609e-07,-0.152
4.617e-07,-0.156
4.625e-07,-0.152
4.633e-07,-0.14
4.641e-07,-0.136
4.649e-07,-0.14
4.657e-07,-0.152
4.665e-07,-0.156
4.673e-07,-0.156
4.681e-07,-0.152
4.689e-07,-0.148
4.697e-07,-0.14
4.705e-07,-0.14
4.713e-07,-0.144
4.721e-07,-0.152
4.729e-07,-0.16
4.737e-07,-0.172
4.745e-07,-0.176
4.753e-07,-0.172
4.761e-07,-0.156
4.769e-07,-0.14
4.777e-07,-0.128
4.785e-07,-0.116
4.793e-07,-0.112
4.801e-07,-0.108
4.809e-07,-0.108
4.817e-07,-0.096
4.825e-07,-0.096
4.833e-07,-0.096
4.841e-07,-0.108
4.849e-07,-0.108
4.857e-07,-0.104
4.865e-07,-0.092
4.873e-07,-0.088
4.881e-07,-0.092
4.889e-07,-0.1
4.897e-07,-0.108
4.905e-07,-0.1
4.913e-07,-0.1
4.921e-07,-0.108
4.929e-07,-0.124
4.937e-07,-0.14
4.945e-07,-0.14
4.953e-07,-0.14
4.961e-07,-0.124
4.969e-07,-0.112
4.977e-07,-0.108
4.985e-07,-0.104
4.993e-07,-0.108
5.001e-07,-0.1
5.009e-07,-0.096
5.017e-07,-0.1
5.025e-07,-0.104
5.033e-07,-0.104
5.041e-07,-0.096
5.049e-07,-0.072
5.057e-07,-0.064
5.065e-07,-0.064
5.073e-07,-0.068
5.081e-07,-0.08
5.089e-07,-0.088
5.097e-07,-0.104
5.105e-07,-0.128
5.113e-07,-0.14
5.121e-07,-0.14
5.129e-07,-0.132
5.137e-07,-0.12
5.145e-07,-0.108
5.153e-07,-0.1
5.161e-07,-0.104
5.169e-07,-0.116
5.177e-07,-0.136
5.185e-07,-0.136
5.193e-07,-0.128
5.201e-07,-0.12
5.209e-07,-0.112
5.217e-07,-0.112
5.225e-07,-0.12
5.233e-07,-0.124
5.241e-07,-0.124
5.249e-07,-0.12
5.257e-07,-0.108
5.265e-07,-0.1
5.273e-07,-0.104
5.281e-07,-0.096
5.289e-07,-0.092
5.297e-07,-0.1
5.305e-07,-0.104
5.313e-07,-0.108
5.321e-07,-0.108
5.329e-07,-0.116
5.337e-07,-0.112
5.345e-07,-0.116
5.353e-07,-0.124
5.361e-07,-0.132
5.369e-07,-0.132
5.377e-07,-0.128
5.385e-07,-0.116
5.393e-07,-0.108
5.401e-07,-0.108
5.409e-07,-0.112
5.417e-07,-0.112
5.425e-07,-0.12
5.433e-07,-0.124
5.441e-07,-0.128
5.449e-07,-0.136
5.457e-07,-0.14
5.465e-07,-0.152
5.473e-07,-0.148
5.481e-07,-0.144
5.489e-07,-0.12
5.497e-07,-0.096
5.505e-07,-0.084
5.513e-07,-0.072
5.521e-07,-0.068
5.529e-07,-0.076
5.537e-07,-0.092
5.545e-07,-0.12
5.553e-07,-0.144
5.561e-07,-0.144
5.569e-07,-0.132
5.577e-07,-0.108
5.585e-07,-0.096
5.593e-07,-0.1
5.601e-07,-0.112
5.609e-07,-0.128
5.617e-07,-0.136
5.625e-07,-0.128
5.633e-07,-0.116
5.641e-07,-0.116
5.649e-07,-0.104
5.657e-07,-0.092
5.665e-07,-0.084
5.673e-07,-0.076
5.681e-07,-0.092
5.689e-07,-0.104
5.697e-07,-0.124
5.705e-07,-0.136
5.713e-07,-0.152
5.721e-07,-0.148
5.729e-07,-0.136
5.737e-07,-0.12
5.745e-07,-0.108
5.753e-07,-0.092
5.761e-07,-0.088
5.769e-07,-0.096
5.777e-07,-0.108
5.785e-07,-0.124
5.793e-07,-0.124
5.801e-07,-0.116
5.809e-07,-0.104
5.817e-07,-0.096
5.825e-07,-0.096
5.833e-07,-0.096
5.841e-07,-0.112
5.849e-07,-0.116
5.857e-07,-0.132
5.865e-07,-0.136
5.873e-07,-0.128
5.881e-07,-0.112
5.889e-07,-0.096
5.897e-07,-0.084
5.905e-07,-0.084
5.913e-07,-0.096
5.921e-07,-0.096
5.929e-07,-0.096
5.937e-07,-0.1
5.945e-07,-0.1
5.953e-07,-0.1
5.961e-07,-0.084
5.969e-07,-0.08
5.977e-07,-0.068
5.985e-07,-0.064
5.993e-07,-0.068
6.001e-07,-0.064
6.009e-07,-0.064
6.017e-07,-0.072
6.025e-07,-0.08
6.033e-07,-0.092
6.041e-07,-0.108
6.049e-07,-0.116
6.057e-07,-0.12
6.065e-07,-0.104
6.073e-07,-0.096
6.081e-07,-0.088
6.089e-07,-0.084
6.097e-07,-0.088
6.105e-07,-0.084
6.113e-07,-0.076
6.121e-07,-0.064
6.129e-07,-0.06
6.137e-07,-0.076
6.145e-07,-0.084
6.153e-07,-0.092
6.161e-07,-0.088
6.169e-07,-0.08
6.177e-07,-0.08
6.185e-07,-0.08
6.193e-07,-0.08
6.201e-07,-0.08
6.209e-07,-0.08
6.217e-07,-0.076
6.225e-07,-0.076
6.233e-07,-0.072
6.241e-07,-0.076
6.249e-07,-0.084
6.257e-07,-0.096
6.265e-07,-0.1
6.273e-07,-0.108
6.281e-07,-0.116
6.289e-07,-0.12
6.297e-07,-0.12
6.305e-07,-0.108
6.313e-07,-0.092
6.321e-07,-0.08
6.329e-07,-0.068
6.337e-07,-0.064
6.345e-07,-0.068
6.353e-07,-0.072
6.361e-07,-0.076
6.369e-07,-0.076
6.377e-07,-0.088
6.385e-07,-0.096
6.393e-07,-0.108
6.401e-07,-0.116
6.409e-07,-0.112
6.417e-07,-0.1
6.425e-07,-0.088
6.433e-07,-0.08
6.441e-07,-0.064
6.449e-07,-0.052
6.457e-07,-0.048
6.465e-07,-0.044
6.473e-07,-0.056
6.481e-07,-0.076
6.489e-07,-0.096
6.497e-07,-0.1
6.505e-07,-0.104
6.513e-07,-0.108
6.521e-07,-0.108
6.529e-07,-0.1
6.537e-07,-0.088
6.545e-07,-0.084
6.553e-07,-0.08
6.561e-07,-0.08
6.569e-07,-0.08
6.577e-07,-0.076
6.585e-07,-0.076
6.593e-07,-0.072
6.601e-07,-0.068
6.609e-07,-0.068
6.617e-07,-0.072
6.625e-07,-0.08
6.633e-07,-0.088
6.641e-07,-0.092
6.649e-07,-0.092
6.657e-07,-0.096
6.665e-07,-0.092
6.673e-07,-0.088
6.681e-07,-0.076
6.689e-07,-0.068
6.697e-07,-0.064
6.705e-07,-0.068

