50	182.7496
51.169353	186.67616
52.338711	181.25697
53.508064	180.13849
54.677418	172.3396
55.846775	184.75543
57.016129	171.3064
58.185482	166.54352
59.354839	177.61569
60.524193	177.86749
61.69355	179.22537
62.862904	176.09912
64.032257	177.07997
65.201614	192.47758
66.370964	207.86119
67.540321	229.02887
68.709679	256.70071
69.879036	314.35315
71.048386	375.53348
72.217743	422.6846
73.3871	456.72375
74.55645	446.68234
75.725807	448.74841
76.895164	500.45178
78.064514	472.11298
79.233871	470.35873
80.403229	469.61252
81.572578	497.26376
82.741936	564.875
83.911293	652.03253
85.080643	760.32941
86.25	891.82538
87.419357	983.55597
88.588707	1086.2668
89.758064	1109.8896
90.927422	1115.33
92.096771	1161.7158
93.266129	1167.478
94.435486	1210.8413
95.604836	1199.8131
96.774193	1151.2383
97.94355	1152.3107
99.1129	1165.5477
100.28226	1148.5974
101.45161	1174.7356
102.62096	1132.873
103.79032	1129.261
104.95968	1121.9817
106.12904	1111.0264
107.29839	1131.0352
108.46774	1140.349
109.6371	1134.845
110.80645	1109.6549
111.97581	1071.9219
113.14516	1117.2206
114.31451	1110.5773
115.48387	1077.7617
116.65323	1085.0148
117.82258	1114.0825
118.99194	1117.4283
120.16129	1087.1511
121.33064	1052.7258
122.5	1082.766
123.66936	1112.5664
124.83871	1076.9327
126.00806	1090.4381
127.17742	1071.309
128.34677	1074.1603
129.51613	1083.2921
130.68549	1062.9366
131.85484	1062.7799
133.0242	1084.1111
134.19354	1079.3879
135.3629	1066.5083
136.53226	1090.3903
137.70161	1097.964
138.87097	1061.5195
140.04033	1150.068
141.20967	1199.0239
142.37903	1264.9581
143.54839	1618.9445
144.71774	2351.8452
145.8871	2854.4927
147.05646	2832.8528
148.2258	4278.7769
149.39516	8266.4727
150.56451	12720.514
151.73387	12447.637
152.90323	5918.1724
154.07259	1982.7842
155.24193	1098.6051
156.41129	1061.0359
157.58064	1053.7616
158.75	1062.705
159.91936	1026.5374
161.08871	1039.6311
162.25807	1048.8373
163.42741	1049.735
164.59677	1039.4017
165.76613	1028.084
166.93549	1054.142
168.10484	1032.0388
169.2742	1003.4885
170.44354	1078.8495
171.6129	1082.7123
172.78226	1087.1117
173.95161	1067.9768
175.12097	1063.6417
176.29033	1064.4209
177.45967	1054.5292
178.62903	1043.3281
179.79839	1041.3374
180.96774	1056.4154
182.1371	1098.5303
183.30646	1098.1094
184.4758	1070.8468
185.64516	1062.569
186.81451	1043.131
187.98387	1039.2222
189.15323	1055.7732
190.32259	1072.2932
191.49193	1081.2438
192.66129	1065.9921
193.83064	1051.1266
195	1062.827
196.16936	1063.3879
197.33871	1056.764
198.50807	1088.3406
199.67741	1066.2008
200.84677	1084.264
202.01613	1089.3435
203.18549	1074.8422
204.35484	1023.0345
205.5242	1063.7263
206.69354	1106.578
207.8629	1086.0023
209.03226	1055.2813
210.20161	1037.1755
211.37097	1023.2501
212.54033	1074
213.70967	1071.8087
214.87903	1041.3431
216.04839	1085.7872
217.21774	1051.4243
218.3871	1061.5356
219.55646	1059.4431
220.7258	1047.4324
221.89516	1084.3816
223.06451	1090.1
224.23387	1052.067
225.40323	1053.6765
226.57259	1061.8702
227.74193	1059.224
228.91129	1082.4128
230.08064	1096.5336
231.25	1064.115
232.41936	1073.2574
233.58871	1066.293
234.75807	1075.4873
235.92741	1083.2238
237.09677	1076.4247
238.26613	1071.4945
239.43549	1082.3455
240.60484	1088.6614
241.7742	1075.3223
242.94354	1066.2388
244.1129	1055.2279
245.28226	1101.2589
246.45161	1090.1224
247.62097	1094.59
248.79033	1098.3853
249.95967	1053.3409
251.12903	1044.9155
252.29839	1033.1185
253.46774	1083.7856
254.6371	1079.1553
255.80646	1033.525
256.9758	1044
258.14517	1053.6769
259.31451	1066.8925
260.48386	1024.1829
261.65323	1050.2224
262.82257	1039.0626
263.99194	1073.2224
265.16129	1286.3848
266.33066	1662.1831
267.5	1836.6494
268.66934	1531.3065
269.83871	1218.1573
271.00806	1085.3342
272.17743	1043.6012
273.34677	1045.0519
274.51614	1053.978
275.68549	1043.0404
276.85483	1034.1147
278.0242	1055.4822
279.19354	1059.7445
280.36292	1051.3556
281.53226	1063.4984
282.7016	1023.7429
283.87097	1012.7244
285.04031	1026.5217
286.20969	1041.7405
287.37903	1079.3215
288.5484	1094.7024
289.71774	1058.5844
290.88708	1021.8582
292.05646	1035.4282
293.2258	1077.5518
294.39517	1071.1045
295.56451	1048.2147
296.73386	1079.1705
297.90323	1049.276
299.07257	1073.9408
300.24194	1057.9106
301.41129	1062.4131
302.58066	1065
303.75	1068.8071
304.91934	1072.7087
306.08871	1081.067
307.25806	1073.0353
308.42743	1054.3761
309.59677	1040.0037
310.76614	1018.1683
311.93549	1062.8621
313.10483	1103.7919
314.2742	1049.7592
315.44354	1029.1357
316.61292	1051.3273
317.78226	1025.2578
318.9516	1043.5039
320.12097	1112.767
321.29031	1101.7378
322.45969	1034.2563
323.62903	1020.8131
324.7984	1061.5513
325.96774	1068.6692
327.13708	1043.7346
328.30646	1067.3071
329.4758	1090.8699
330.64517	1010.2866
331.81451	1023.7895
332.98386	1018.2687
334.15323	1068.9531
335.32257	1051.1804
336.49194	1102.6675
337.66129	1031.5724
338.83066	1078.2703
340	1099.6963
341.16934	1076.4655
342.33871	1081.9969
343.50806	1100.1281
344.67743	1103.087
345.84677	1077.3899
347.01614	1066.6865
348.18549	1102.5721
349.35483	1061.5382
350.5242	1065.3967
351.69354	1056.7977
352.86292	1055.8617
354.03226	1074.6821
355.2016	1076.8527
356.37097	1081.3387
357.54031	1073.0884
358.70969	1058.2168
359.87903	1076.224
361.0484	1090.4572
362.21774	1095.3177
363.38708	1090.2128
364.55646	1084
365.7258	1098.28
366.89517	1115.8409
368.06451	1115.3009
369.23386	1106.85
370.40323	1041.3628
371.57257	1050.7413
372.74194	1042.6233
373.91129	1051.2482
375.08066	1068.2328
376.25	1034.7175
377.41934	1063.1915
378.58871	1059.504
379.75806	1087.191
380.92743	1074.8468
382.09677	1067.757
383.26614	1073.4312
384.43549	1086.342
385.60483	1081.6619
386.7742	1084.6149
387.94354	1094.5663
389.11292	1081.4106
390.28226	1125.2994
391.4516	1118.25
392.62097	1127.2382
393.79031	1074.291
394.95969	1088.896
396.12903	1114.4725
397.2984	1103.8784
398.46774	1136.2229
399.63708	1147.5759
400.80646	1150.5397
401.9758	1118.7345
403.14517	1093.3683
404.31451	1123.7865
405.48386	1104.323
406.65323	1074.5708
407.82257	1114.663
408.99194	1149.8699
410.16129	1124.135
411.33066	1120.3267
412.5	1153.7625
413.66934	1120.3906
414.83871	1159.9574
416.00806	1131.8984
417.17743	1127.8645
418.34677	1070.125
419.51614	1154.6899
420.68549	1176.1356
421.85483	1144.759
423.0242	1084.401
424.19354	1095.1169
425.36292	1105.8181
426.53226	1129.2634
427.7016	1111.9321
428.87097	1131.4257
430.04031	1151.833
431.20969	1140.6201
432.37903	1101.9464
433.5484	1066.0895
434.71774	1098.8407
435.88708	1107.6781
437.05646	1115.8806
438.2258	1110.8865
439.39517	1080.5168
440.56451	1136.9579
441.73386	1102.855
442.90323	1160.0381
444.07257	1106.6448
445.24194	1088.7518
446.41129	1089.532
447.58066	1108.3462
448.75	1110.743
449.91934	1146.7401
451.08871	1142.1815
452.25806	1131.3851
453.42743	1160.0286
454.59677	1147.4362
455.76614	1116.9567
456.93549	1122.3315
458.10483	1130.7167
459.2742	1108.2013
460.44354	1065.688
461.61292	1097.2188
462.78226	1130.2104
463.9516	1137.9785
465.12097	1171.0483
466.29031	1162.3065
467.45969	1220.6329
468.62903	1102.0564
469.7984	1179.6744
470.96774	1150.5363
472.13708	1159.0558
473.30646	1199.4894
474.4758	1169.9696
475.64517	1129.6693
476.81451	1187.3635
477.98386	1147.2886
479.15323	1139.9424
480.32257	1148.7115
481.49194	1154.1016
482.66129	1150.1702
483.83066	1132.8793
485	1148.3253
486.16934	1174.2815
487.33871	1167.4578
488.50806	1146.7203
489.67743	1170.5533
490.84677	1154.0604
492.01614	1154.576
493.18549	1201.7748
494.35483	1194.079
495.5242	1122.3085
496.69354	1219.3583
497.86292	1180.9032
499.03226	1209.1495
500.2016	1256.6187
501.37097	1214.5487
502.54031	1315.7561
503.70969	1505.3876
504.87903	1920.2646
506.0484	2396.8606
507.21774	2290.9053
508.38708	1788.463
509.55646	1407.4122
510.7258	1285.5581
511.89517	1322.5752
513.06451	1506.4641
514.23389	1761.3539
515.4032	1804.8651
516.57257	1566.1691
517.74194	1309.0422
518.91132	1205.0122
520.08063	1250.0939
521.25	1216.2261
522.41937	1217.7227
523.58868	1246.2593
524.75806	1265.6636
525.92743	1219.4366
527.0968	1228.251
528.26611	1246.5837
529.43549	1211.203
530.60486	1196.3003
531.77417	1205.457
532.94354	1202.8164
534.11292	1195.5813
535.28229	1226.2222
536.4516	1242.5955
537.62097	1238.71
538.79034	1232.0143
539.95966	1242.605
541.12903	1249.4032
542.2984	1258.0035
543.46771	1251.246
544.63708	1238.504
545.80646	1256.9851
546.97583	1254.933
548.14514	1224.5859
549.31451	1254.302
550.48389	1302.9951
551.6532	1273.5845
552.82257	1218.6438
553.99194	1267.1863
555.16132	1255.5669
556.33063	1249.4196
557.5	1271.6815
558.66937	1300.5634
559.83868	1248.9032
561.00806	1271.0063
562.17743	1250.6168
563.3468	1292.2957
564.51611	1315.8475
565.68549	1297.6477
566.85486	1277.2828
568.02417	1268.1101
569.19354	1324.3584
570.36292	1279.8948
571.53229	1296.1033
572.7016	1307.9695
573.87097	1297.605
575.04034	1319.6232
576.20966	1301.9348
577.37903	1295.9954
578.5484	1290.6766
579.71771	1313.6383
580.88708	1304.1245
582.05646	1311.7441
583.22583	1340.6929
